key	ERR4918550	ERR4918571	ERR4918579	ERR4918583	ERR4918602	ERR4918609	ERR4918638	ERR4918645	ERR4918666	ERR4918685	ERR4918689	ERR4918700	ERR4918703	ERR4918708	ERR4918710	ERR4918722	ERR4918729	ERR4918734	ERR4918737	ERR4918750
1403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1404	0.0	0.0	0.0	0.0	0.10471204188481675	0.0	0.0	0.0	0.0	0.20907504363001744	0.0	0.0	0.0	0.0	2.7975567190226878	0.013263525305410123	0.0	0.0	0.0	0.0
1405	0.020697167755991286	0.0	0.0	0.0	0.0	0.2984749455337691	0.0	0.0	0.0	0.29411764705882354	0.0	0.0	0.16285403050108932	0.0	2.5915032679738563	0.0	0.0	0.0	0.0	0.0
1406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.090014064697609	0.0	0.0	0.0	0.0	0.0
1407	0.0	0.4830508474576271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.576271186440678	0.0	0.0	0.0	0.0	0.655367231638418	0.0	0.0	0.10734463276836158	0.0	0.0
1408	0.0	0.0	0.0	0.0	0.0	0.18995433789954339	0.0	0.0	0.0	0.273972602739726	0.0	0.0	0.0	0.0	3.354337899543379	0.0	0.0	0.0	0.0	0.0
1409	0.0	0.43522561863173215	0.0	0.0	0.0	0.055312954876273655	0.0	0.0	0.0	0.4294032023289665	0.0	0.0	0.0	0.0	2.378457059679767	0.0	0.0	0.0	0.0	0.0
1410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1451476793248945	0.0	0.0	0.0	0.0	3.6869198312236287	0.0	0.0	0.0	0.0	0.0
1411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3948576675849403	0.0	0.0	0.33241505968778695	0.0	3.2479338842975207	0.0	0.0	0.0	0.0	0.0
1412	0.0	0.14553014553014554	0.05266805266805267	0.0	0.02772002772002772	0.0	0.0	0.0	0.0	0.20512820512820512	0.0	0.0	0.14067914067914067	0.0	1.5232155232155231	0.05544005544005544	0.0	0.0	0.040194040194040194	0.0
1413	0.0	0.3220486111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006076388888888889	0.0	0.0	0.0026041666666666665	0.0	1.0390625	0.0	0.0	0.0	0.03298611111111111	0.0
1414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.392	0.0	0.0	0.3933333333333333	0.0	2.7173333333333334	0.0	0.0	0.0	0.0	0.0
1415	0.0	0.0	0.0	0.0	0.027417027417027416	0.11688311688311688	0.0	0.02886002886002886	0.0	0.0	0.0	0.0	0.21645021645021645	0.0	2.3896103896103895	0.0	0.0	0.0	0.0	0.027417027417027416
1416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5924398625429552	0.0	0.0	0.0	0.0	0.0
1417	0.03499562554680665	0.13910761154855644	0.033245844269466314	0.0	0.13823272090988625	0.3464566929133858	0.1347331583552056	0.20822397200349957	0.0	0.1732283464566929	0.0	0.03499562554680665	0.03499562554680665	0.03674540682414698	2.182852143482065	0.10498687664041995	0.03499562554680665	0.0699912510936133	0.0	0.45144356955380577
22843	0.0	0.0	0.0	0.0	0.3712121212121212	0.4166666666666667	0.3125	0.0	0.0	3.3390151515151514	0.0	0.10984848484848485	0.0	0.0	0.0	0.0	0.509469696969697	0.0	0.0	2.1515151515151514
22844	0.0	0.2222222222222222	0.03273040482342808	0.0	0.0	0.2368647717484927	0.2730404823428079	0.0	0.0	0.46856158484065463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25839793281653745	0.0	0.6434108527131783
22845	0.0	0.3135464231354642	0.454337899543379	0.0	0.0289193302891933	0.0319634703196347	0.4558599695585997	0.2602739726027397	0.0	0.6765601217656012	0.0	0.0	0.0	0.0	0.0	0.16210045662100456	0.0	0.228310502283105	0.0	0.2503805175038052
22846	0.0	0.0	0.352112676056338	0.0	0.0	0.0	1.0082159624413145	0.0	0.0	0.3427230046948357	0.0	0.5504694835680751	0.0	0.0	0.0	0.0	0.2676056338028169	0.008215962441314555	0.046948356807511735	0.0
22847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8703703703703703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6234567901234568	0.30246913580246915	0.0	0.8765432098765432
22848	0.0	0.29991204925241866	0.0	0.0	0.40897097625329815	0.0	0.0	0.2620932277924362	0.0	0.047493403693931395	0.0	0.0	0.0	0.0	0.0	0.0	0.2022867194371152	0.28671943711521547	0.0	0.0
22849	0.0	0.07983193277310924	0.20868347338935575	0.0	0.0	0.41946778711484595	0.49299719887955185	0.0	0.0	0.5525210084033614	0.0	0.0	0.0	0.0	0.0	0.0	0.15546218487394958	0.19117647058823528	0.2689075630252101	0.6561624649859944
22850	0.0	0.0	0.0	0.0	0.0	0.0	0.8542713567839196	0.0	0.0	0.22278056951423786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04690117252931323	0.0	0.0
22851	0.0	0.03361344537815126	0.3641456582633053	0.0	0.0	0.0	0.6890756302521008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24369747899159663	0.0	0.0
22852	0.0	0.2307017543859649	0.0	0.0	0.525438596491228	0.0	0.2517543859649123	0.07543859649122807	0.0	1.394736842105263	0.0	0.26228070175438595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2771929824561403
22853	0.0	0.13608562691131498	0.3746177370030581	0.0	0.0	0.0	0.22935779816513763	0.21636085626911314	0.0	1.1414373088685015	0.0	0.22935779816513763	0.0	0.0	0.0	0.1345565749235474	0.0	0.3012232415902141	0.0	0.6192660550458715
22854	0.0	0.38271604938271603	0.0	0.0	0.0	0.0	0.32373113854595337	0.0	0.0	0.40054869684499317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1262002743484225	0.0	0.0
22855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8176638176638177	0.0	2.037037037037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22856	0.34230999401555956	0.1765409934171155	0.17235188509874327	0.0	0.0	0.0	0.17773788150807898	0.0	0.0	0.49611011370436864	0.0	0.14841412327947337	0.0	0.0	0.0	0.0	0.0	0.35727109515260325	0.17953321364452424	0.22621184919210055
22857	0.0	0.0	0.0	0.0	0.0	0.0	0.3988673139158576	0.0	0.0	0.0	0.0	0.0	0.19093851132686085	0.0	0.0	0.0	0.24110032362459546	0.4854368932038835	0.7257281553398058	0.7216828478964401
22858	0.0	0.0	0.38461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.3803418803418803	0.6111111111111112
22859	0.0	1.5938069216757742	0.15664845173041894	0.0	0.0	0.0	0.5100182149362478	0.0	0.0	0.302367941712204	0.0	0.5956284153005464	0.0	0.0	0.0	0.0	0.546448087431694	0.4116575591985428	0.453551912568306	0.6539162112932605
22860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.41935483870967744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3870967741935484
22861	0.32997762863534674	0.0	0.0	0.0	0.042505592841163314	0.0	0.732662192393736	0.25838926174496646	0.0	0.06152125279642058	0.0	0.0	0.0	0.0	0.0	0.0	0.12416107382550336	0.0	0.3344519015659955	0.33557046979865773
22862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3893229166666667	0.0	1.06640625	0.0	0.36328125	0.0	0.0	0.0	0.3138020833333333	0.15885416666666666	0.38671875	0.0	0.3893229166666667
22863	0.0	0.0	0.0	0.0	0.24644549763033174	0.0	0.0	0.0	0.0	0.20853080568720378	0.0	0.0	0.0	0.0	0.0	0.08688783570300158	0.41390205371248023	0.4676145339652449	0.0	0.0
8036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8037	0.0	0.0	0.0	0.0	0.032230703986429174	0.032230703986429174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037698412698412696	0.0	0.0	0.0	0.03968253968253968	0.0	0.0	0.0
8039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12794612794612795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042081949058693245	0.0	0.0	0.0	0.0	0.0	0.046511627906976744
8043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8044	0.0	0.0	0.0	0.0	0.0	0.035283194057567316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8014	0.0	0.0	0.0	0.0	0.017304189435336976	0.0	0.017304189435336976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018214936247723135
8015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8020	0.0	0.0	0.0	0.0	0.0	0.0480708412397217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02530044275774826	0.0	0.0	0.0	0.0	0.0	0.0
8021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04483430799220273	0.0	0.0	0.0	0.0	0.0	0.0
8022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8023	0.0	0.0	0.0	0.0	0.0	0.0	0.1826809015421115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04744958481613286
8024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035480859010270774
8028	0.0	0.0	0.0	0.0	0.0	0.026170798898071626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8029	0.0	0.0	0.0	0.0	0.0	0.002544529262086514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03859649122807018	0.0	0.03333333333333333
8031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2261904761904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05228758169934641
5752	89.92354740061162	299.53516819571865	355.6360856269113	0.0	11.412844036697248	76.44954128440367	221.4434250764526	430.30886850152905	1.892966360856269	645.3608562691131	4.055045871559633	266.0275229357798	38.62691131498471	69.62079510703364	67.37308868501529	62.74006116207951	398.31804281345563	292.9235474006116	408.88990825688074	419.7094801223242
5753	98.90959595959596	302.65252525252527	349.960101010101	0.0	15.27979797979798	75.30555555555556	218.39040404040404	445.92171717171715	2.1227272727272726	678.4818181818182	4.8782828282828286	287.23737373737373	46.656060606060606	66.58686868686868	69.21767676767676	73.62929292929293	423.48686868686866	342.9631313131313	429.4429292929293	454.6111111111111
5754	116.80778588807786	389.94586374695865	461.76216545012164	0.0	18.635036496350367	145.9324817518248	303.2177615571776	523.1484184914842	2.059610705596107	810.1891727493917	5.171532846715328	334.43491484184915	48.87591240875913	75.3205596107056	101.7043795620438	87.5845498783455	479.92092457420927	434.1374695863747	568.1131386861314	550.2621654501216
5755	115.6948717948718	340.59615384615387	452.4512820512821	0.0	17.51153846153846	121.32179487179488	263.52435897435896	488.3538461538462	2.0743589743589745	745.2102564102564	4.941025641025641	324.7794871794872	38.21666666666667	73.70769230769231	87.1525641025641	81.71153846153847	444.51794871794874	367.1384615384615	524.3320512820513	524.1794871794872
5756	58.829647182727754	217.7016850974197	252.10294892048447	0.03317535545023697	11.676671932596102	84.80779357556608	189.3754607688257	271.83464981569244	1.3185887309110058	393.33096366508687	4.033175355450237	180.62690889942076	27.18957345971564	43.30173775671406	52.16850974196946	47.24828857293312	250.31437598736176	236.10900473933648	278.23986308583466	299.1822011585045
5757	123.91255411255412	402.32640692640695	500.6874458874459	0.0	24.265800865800866	168.54891774891775	331.2744588744589	513.2718614718615	1.8493506493506493	838.9203463203463	8.787878787878787	390.07012987012985	50.753246753246756	76.6987012987013	111.25281385281386	93.05541125541126	519.1610389610389	431.217316017316	624.5688311688311	582.2683982683983
5758	112.70444444444445	349.06555555555553	453.6644444444444	0.32	15.834444444444445	135.90555555555557	270.05444444444447	481.19444444444446	1.89	764.9011111111112	6.328888888888889	351.0	48.812222222222225	85.51333333333334	93.24777777777778	104.75666666666666	474.23777777777775	368.1711111111111	519.8477777777778	516.4455555555555
5759	85.2824074074074	277.54398148148147	351.3240740740741	0.0	15.261574074074074	69.30092592592592	201.8912037037037	371.38194444444446	0.5717592592592593	584.3333333333334	5.594907407407407	246.16666666666666	34.72222222222222	61.9375	70.76851851851852	65.03472222222223	362.84722222222223	269.08101851851853	421.32175925925924	390.82175925925924
5760	104.00863557858376	379.2245250431779	413.139896373057	0.0	17.25215889464594	122.19170984455958	301.6096718480138	469.5975820379966	3.0535405872193437	753.5509499136442	5.647668393782383	286.979274611399	56.858376511226254	82.57685664939551	78.41623488773747	83.50949913644214	459.1381692573402	375.88773747841105	515.9412780656304	488.28842832469775
5761	74.19666666666667	152.42	281.81	0.0	5.476666666666667	62.60666666666667	175.3	319.4266666666667	1.25	414.08666666666664	2.7266666666666666	203.91666666666666	41.17	39.873333333333335	60.58	56.336666666666666	261.32666666666665	233.69333333333333	362.6933333333333	318.3833333333333
5762	82.00383141762453	314.81481481481484	372.5287356321839	0.0	16.544061302681992	110.70370370370371	249.1021711366539	411.7752234993614	2.7458492975734354	580.2975734355044	5.998722860791826	253.9514687100894	40.549169859514684	64.69604086845466	72.03448275862068	78.68837803320562	382.17241379310343	348.6500638569604	429.17752234993617	467.455938697318
5763	93.01618122977347	299.94886731391585	378.7980582524272	0.0	14.202588996763755	133.6556634304207	270.7022653721683	440.6673139158576	2.0595469255663432	674.2440129449839	6.686084142394822	254.72621359223302	42.80453074433657	71.8252427184466	77.93721682847897	81.0032362459547	420.05825242718447	318.92297734627834	468.24919093851133	444.72038834951456
5764	115.38444065871664	398.2924474730267	444.1731970471323	0.0	17.7450312322544	131.64906303236796	290.8915388983532	474.07666098807493	2.8211243611584327	792.6252129471891	6.109596819988643	353.4741624077229	50.23793299261783	81.91198182850653	92.91879613855764	92.61158432708689	464.8336172629188	429.8160136286201	564.8500851788756	563.6206700738217
5765	107.18836291913215	375.01676528599603	402.543392504931	0.0	15.522682445759369	116.96351084812623	262.53846153846155	478.01084812623276	2.646942800788955	749.9674556213017	9.48422090729783	316.2721893491124	43.26232741617357	76.97830374753451	87.70710059171597	80.9861932938856	453.5266272189349	372.57790927021694	532.4270216962525	512.7988165680473
5766	83.3872255489022	240.874251497006	289.02994011976045	0.0	10.225548902195609	60.64670658682635	195.33333333333334	346.54091816367264	2.5049900199600796	510.87624750499003	4.339321357285429	247.4311377245509	36.90419161676647	56.538922155688624	63.53493013972056	54.30738522954092	329.5728542914172	241.6447105788423	348.2235528942116	379.07584830339323
5767	76.06214689265536	210.3502824858757	260.71751412429376	0.0	7.175141242937853	24.152542372881356	161.91525423728814	224.84745762711864	2.3728813559322033	374.4858757062147	4.254237288135593	158.6497175141243	26.531073446327685	31.112994350282484	65.1638418079096	44.87570621468927	238.68926553672316	188.83050847457628	315.1864406779661	296.5367231638418
5768	108.17369093231162	331.4214559386973	380.93997445721584	0.0	16.62962962962963	87.35504469987228	248.9323116219668	425.85057471264366	2.499361430395913	728.3320561941251	6.825031928480204	306.71264367816093	45.841634738186464	75.47637292464879	76.75351213282248	84.18646232439336	414.42528735632186	353.0153256704981	479.82247765006383	465.0051085568327
5769	73.14345991561181	153.34177215189874	257.0759493670886	0.0	5.540084388185654	50.130801687763714	134.63713080168776	214.65400843881858	1.240506329113924	369.11392405063293	3.3248945147679323	145.49789029535864	25.379746835443036	43.12236286919831	51.371308016877634	41.962025316455694	208.41350210970464	209.18565400843883	296.38818565400845	281.831223628692
5770	115.45539906103286	334.3505477308294	447.15179968701096	0.0	17.845070422535212	137.25508607198748	238.23474178403757	491.8090766823161	1.8888888888888888	746.2378716744914	3.868544600938967	287.48826291079814	44.21752738654147	79.25508607198748	86.88732394366197	81.12206572769954	445.49295774647885	352.0625978090767	529.9671361502348	477.9170579029734
15252	0.0	0.0	0.0	0.0	0.0	0.050870147255689425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048484848484848485	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02431222008957134
15259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04871794871794872
15261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034141958670260555
15263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15264	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03015873015873016	0.0	0.0
15267	0.0	0.0	0.0	0.0	0.03588290840415486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029118773946360154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029118773946360154
15270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021801491681009755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024096385542168676
13774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5555555555555556	0.0	0.0	0.0	0.0	0.0
13776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3318318318318318	0.0	0.0	0.0	0.0	0.0
13777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2700228832951945	0.0	0.0	0.0	0.0	0.0
13778	0.0	0.0	0.0	0.0	0.03885480572597137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40797546012269936	0.0	0.0	0.0	0.0	0.0
13779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45454545454545453	0.0	0.0	0.0	0.0	0.0
13780	0.0	0.0	0.0	0.0	0.0	0.02824858757062147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5616760828625236	0.0	0.0	0.0	0.0	0.0
13781	0.06443914081145585	0.18933969769291964	0.2545743834526651	0.0	0.0	0.12728719172633254	0.12728719172633254	0.1909307875894988	0.0	0.5704057279236276	0.0	0.06364359586316627	0.06364359586316627	0.06364359586316627	0.9920445505171042	0.03261734287987271	0.22195704057279236	0.06284805091487669	0.315035799522673	0.0
20225	1.3808510638297873	0.4482269503546099	0.3645390070921986	0.0	32.01985815602837	190.86099290780143	0.6333333333333333	299.3595744680851	152.3340425531915	0.5375886524822695	22.721985815602835	0.674468085106383	175.11489361702127	40.62056737588652	60.51489361702128	179.6950354609929	1.6595744680851063	0.5957446808510638	0.2127659574468085	599.1567375886525
20204	1.1892156862745098	0.29215686274509806	0.5862745098039216	0.0	43.340196078431376	232.97549019607843	1.1470588235294117	388.9392156862745	207.75588235294117	1.592156862745098	33.32941176470588	1.3558823529411765	260.73627450980393	49.69117647058823	74.10490196078432	196.63235294117646	0.3480392156862745	0.7490196078431373	0.21274509803921568	774.4852941176471
20205	0.46060606060606063	0.0	0.0	0.0	19.884848484848487	99.65454545454546	1.2141414141414142	304.8949494949495	128.6949494949495	1.1555555555555554	16.183838383838385	2.43030303030303	190.01414141414142	45.07878787878788	49.99393939393939	115.78383838383839	0.38181818181818183	0.44646464646464645	0.0	467.55151515151516
20206	0.8640226628895185	1.246458923512748	0.9452313503305004	0.28328611898017	60.08215297450425	340.03210576015107	2.950897072710104	501.39282341831915	268.0774315391879	1.9046270066100095	41.35127478753541	1.5146364494806421	364.961284230406	79.25212464589235	100.56279508970727	276.5788479697828	1.3777148253068934	2.6147308781869687	0.6175637393767706	959.7979225684608
20207	1.1171617161716172	0.0	0.44224422442244227	0.0	34.49669966996699	167.91254125412541	1.2359735973597359	317.2854785478548	157.2013201320132	0.7673267326732673	23.607260726072607	0.36303630363036304	209.14026402640263	46.44059405940594	60.31683168316832	161.24917491749176	1.603960396039604	0.0	1.49009900990099	590.546204620462
20208	0.9166666666666666	0.6951476793248945	0.7953586497890295	0.0	43.74367088607595	248.13080168776372	0.9746835443037974	429.4451476793249	204.11075949367088	0.005274261603375527	28.494725738396625	1.4314345991561181	294.5221518987342	66.2289029535865	93.96940928270043	235.5727848101266	1.8924050632911393	0.8871308016877637	0.0	767.8006329113924
20209	0.2492753623188406	0.6521739130434783	0.7304347826086957	0.0	34.58840579710145	176.00579710144928	0.03188405797101449	331.90434782608696	161.70724637681158	0.0	33.10144927536232	0.391304347826087	207.5304347826087	47.82608695652174	60.14782608695652	155.65797101449274	0.057971014492753624	0.0	0.0	608.2057971014493
20210	0.3691358024691358	0.7086419753086419	0.0	0.0	30.479012345679013	168.92962962962963	0.3691358024691358	310.27283950617283	159.88518518518518	0.18395061728395062	26.27283950617284	1.025925925925926	216.86666666666667	47.87530864197531	59.31481481481482	153.38518518518518	0.7395061728395061	1.4308641975308642	0.04691358024691358	639.7111111111111
20211	0.811965811965812	0.34283000949667614	0.0	0.1671415004748338	29.271604938271604	158.79772079772079	1.063627730294397	300.6780626780627	162.72934472934472	0.7777777777777778	25.163342830009498	0.04843304843304843	206.46343779677113	39.92972459639126	66.29534662867997	153.28869895536562	0.0	0.8879392212725546	0.4928774928774929	633.4283000949667
20212	0.8660287081339713	0.0	0.0	0.0	33.20574162679426	179.50079744816586	0.9569377990430622	292.8070175438597	172.48165869218502	1.452950558213716	24.604465709728867	1.9537480063795853	186.41786283891548	37.398724082934606	51.88357256778309	152.6810207336523	0.0	0.645933014354067	0.9457735247208932	604.140350877193
20213	1.7228260869565217	0.519927536231884	0.0	0.0	30.9981884057971	137.7536231884058	1.2753623188405796	290.1032608695652	149.26992753623188	1.0978260869565217	18.440217391304348	1.4873188405797102	185.21014492753622	45.14673913043478	53.57789855072464	143.40579710144928	0.411231884057971	1.3768115942028984	0.47282608695652173	583.3315217391304
